timestamp,policy,intersection_id,intersection_name,direction,robot_status,effective_status,green_share,arrivals,predicted_next_15m,served,queue_after,wait_vehicle_minutes,spillback,taxi_ratio,non_compliance_rate
2026-05-25 17:45:00,fixed,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.25,61.0,61.0,86.75875624999999,1122.0663151850001,17481.68539965,1,0.275,0.122
2026-05-25 17:45:00,fixed,0,Soweto feeder to JHB CBD,inbound,working,working,0.25,56.0,56.0,85.44793875,1433.6778840700001,22146.027801675,1,0.317,0.13
2026-05-25 17:45:00,fixed,0,Soweto feeder to JHB CBD,outbound,working,working,0.25,124.0,124.0,83.77947,1517.2414806000002,23386.968234000004,1,0.364,0.14
2026-05-25 17:45:00,fixed,1,JHB CBD interchange,cross_east_west,working,working,0.25,104.0,104.0,131.78555475000002,725.7342457025,11874.405346162497,1,0.238,0.114
2026-05-25 17:45:00,fixed,1,JHB CBD interchange,cross_north_south,working,working,0.25,87.0,87.0,132.0206805,447.87932253124984,7708.344941718748,1,0.232,0.113
2026-05-25 17:45:00,fixed,1,JHB CBD interchange,inbound,working,working,0.25,78.0,78.0,128.17190812500002,616.9695474762498,10215.832523081248,1,0.317,0.13
2026-05-25 17:45:00,fixed,1,JHB CBD interchange,outbound,working,working,0.25,139.0,139.0,132.078691875,1799.941193185,27989.708086837498,1,0.23,0.113
2026-05-25 17:45:00,fixed,2,Sandton/Grayston node,cross_east_west,working,working,0.25,99.0,99.0,131.21185818749998,891.4210020775,14355.403967568749,1,0.251,0.117
2026-05-25 17:45:00,fixed,2,Sandton/Grayston node,cross_north_south,working,working,0.25,101.0,101.0,132.679340625,790.91380835,12858.802179937498,1,0.215,0.11
2026-05-25 17:45:00,fixed,2,Sandton/Grayston node,inbound,working,working,0.25,87.0,87.0,132.078691875,1313.3334730024999,20690.5922841,1,0.23,0.113
2026-05-25 17:45:00,fixed,2,Sandton/Grayston node,outbound,working,working,0.25,146.0,146.0,130.3329601875,1963.47998661,30429.697000556247,1,0.271,0.121
2026-05-25 17:45:00,fixed,3,Midrand N1 corridor,cross_east_west,working,working,0.25,77.0,77.0,127.483985625,488.41182131249997,8282.307211874999,1,0.33,0.133
2026-05-25 17:45:00,fixed,3,Midrand N1 corridor,cross_north_south,working,working,0.25,74.0,74.0,130.27084181249998,354.70903037624964,6297.666769237494,1,0.273,0.121
2026-05-25 17:45:00,fixed,3,Midrand N1 corridor,inbound,working,working,0.25,61.0,61.0,126.6364035,655.6940470682508,10785.183732273761,1,0.347,0.136
2026-05-25 17:45:00,fixed,3,Midrand N1 corridor,outbound,working,working,0.25,112.0,112.0,128.597496,1403.1227743750003,22011.322835625004,1,0.309,0.128
2026-05-25 18:00:00,fixed,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.25,75.0,75.0,85.89081025,913.9071831699997,14352.788824424995,1,0.314,0.123
2026-05-25 18:00:00,fixed,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.25,72.0,72.0,87.0684925,1106.997822685,17257.981034025,1,0.276,0.115
2026-05-25 18:00:00,fixed,0,Soweto feeder to JHB CBD,inbound,working,working,0.25,58.0,58.0,85.75219899999999,1405.92568507,21732.02676855,1,0.318,0.124
2026-05-25 18:00:00,fixed,0,Soweto feeder to JHB CBD,outbound,working,working,0.25,104.0,104.0,87.127530625,1534.1139499750002,23665.165729312503,1,0.273,0.115
2026-05-25 18:00:00,fixed,1,JHB CBD interchange,cross_east_west,working,working,0.25,93.0,93.0,132.65880562499999,686.0754400774999,11286.072643349999,1,0.226,0.105
2026-05-25 18:00:00,fixed,1,JHB CBD interchange,cross_north_south,working,working,0.25,92.0,92.0,131.6346225,408.24470003124986,7110.930169218747,1,0.252,0.11
2026-05-25 18:00:00,fixed,1,JHB CBD interchange,inbound,working,working,0.25,67.0,67.0,131.4844603125,552.4850871637498,9273.409759799997,1,0.255,0.111
2026-05-25 18:00:00,fixed,1,JHB CBD interchange,outbound,working,working,0.25,139.0,139.0,129.935864625,1809.00532856,28109.5989130875,1,0.291,0.118
2026-05-25 18:00:00,fixed,2,Sandton/Grayston node,cross_east_west,failed,failed,0.25,86.0,86.0,43.7259414,933.6950606775,14333.3704706625,1,0.19,0.208
2026-05-25 18:00:00,fixed,2,Sandton/Grayston node,cross_north_south,failed,failed,0.25,122.0,122.0,35.85674258145,877.0570657685499,13424.781555889125,1,0.237,0.217
2026-05-25 18:00:00,fixed,2,Sandton/Grayston node,inbound,failed,failed,0.25,87.0,87.0,42.5898117225,1357.74366128,20685.57850711875,1,0.241,0.218
2026-05-25 18:00:00,fixed,2,Sandton/Grayston node,outbound,failed,failed,0.25,138.0,138.0,42.5898117225,2058.8901748875,31202.77621123125,1,0.241,0.218
2026-05-25 18:00:00,fixed,3,Midrand N1 corridor,cross_east_west,working,working,0.25,105.0,105.0,130.026732,463.3850893125,7925.9768296875,1,0.288,0.118
2026-05-25 18:00:00,fixed,3,Midrand N1 corridor,cross_north_south,working,working,0.25,80.0,80.0,130.54370062499999,304.16532975124966,5541.557700956245,0,0.278,0.115
2026-05-25 18:00:00,fixed,3,Midrand N1 corridor,inbound,working,working,0.25,59.0,59.0,129.6778936875,585.0161533807509,9747.826503367512,1,0.297,0.119
2026-05-25 18:00:00,fixed,3,Midrand N1 corridor,outbound,working,working,0.25,147.0,147.0,131.0924985,1419.0302758750004,22268.647876875006,1,0.264,0.113
2026-05-25 18:15:00,fixed,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.25,59.0,59.0,87.6024025,885.3047806699997,13936.589728799996,1,0.265,0.108
2026-05-25 18:15:00,fixed,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.25,54.0,54.0,87.7393025,1073.2585201850002,16756.922571525003,1,0.26,0.107
2026-05-25 18:15:00,fixed,0,Soweto feeder to JHB CBD,inbound,working,working,0.25,60.0,60.0,85.80559,1380.1200950700002,21345.343351050004,1,0.326,0.12
2026-05-25 18:15:00,fixed,0,Soweto feeder to JHB CBD,outbound,working,working,0.25,86.0,86.0,87.407833375,1532.7061166000003,23646.150499312505,1,0.273,0.109
2026-05-25 18:15:00,fixed,1,JHB CBD interchange,cross_east_west,working,working,0.25,65.0,65.0,133.723032,617.3524080775,10263.2088611625,1,0.204,0.096
2026-05-25 18:15:00,fixed,1,JHB CBD interchange,cross_north_south,working,working,0.25,68.0,68.0,133.4963769375,342.74832309374983,6142.4476734374975,0,0.211,0.097
2026-05-25 18:15:00,fixed,1,JHB CBD interchange,inbound,working,working,0.25,68.0,68.0,131.60895374999998,488.8761334137498,8320.209154331247,1,0.26,0.107
2026-05-25 18:15:00,fixed,1,JHB CBD interchange,outbound,working,working,0.25,83.0,83.0,133.649106,1758.3562225599999,27377.7116334,1,0.207,0.096
2026-05-25 18:15:00,fixed,2,Sandton/Grayston node,cross_east_west,working,working,0.25,82.0,82.0,133.624464,882.0705966775,14233.2424301625,1,0.208,0.096
2026-05-25 18:15:00,fixed,2,Sandton/Grayston node,cross_north_south,working,working,0.25,71.0,71.0,134.47538306250001,813.58168270605,13212.290613559499,1,0.183,0.091
2026-05-25 18:15:00,fixed,2,Sandton/Grayston node,inbound,working,working,0.25,68.0,68.0,132.0389053125,1293.7047559675,20395.86312935625,1,0.249,0.105
2026-05-25 18:15:00,fixed,2,Sandton/Grayston node,outbound,working,working,0.25,104.0,104.0,132.236298,2030.6538768875,31451.5803883125,1,0.244,0.104
2026-05-25 18:15:00,fixed,3,Midrand N1 corridor,cross_east_west,pointsman,pointsman,0.25,72.0,72.0,87.72644601750001,447.658643295,7372.82799455625,1,0.273,0.139
2026-05-25 18:15:00,fixed,3,Midrand N1 corridor,cross_north_south,pointsman,pointsman,0.25,69.0,69.0,71.8815115683,301.28381818294963,5058.368609506495,0,0.333,0.151
2026-05-25 18:15:00,fixed,3,Midrand N1 corridor,inbound,pointsman,pointsman,0.25,65.0,65.0,86.50094802000001,563.5152053607509,9101.485190561263,1,0.308,0.146
2026-05-25 18:15:00,fixed,3,Midrand N1 corridor,outbound,pointsman,pointsman,0.25,89.0,89.0,86.78249313750001,1421.2477827375003,21969.585439593757,1,0.299,0.145
2026-05-25 18:30:00,fixed,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.25,53.0,53.0,87.801592,850.5031886699996,13416.059770049995,1,0.264,0.104
2026-05-25 18:30:00,fixed,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.25,51.0,51.0,87.6845425,1036.5739776850003,16206.243734025002,1,0.268,0.105
2026-05-25 18:30:00,fixed,0,Soweto feeder to JHB CBD,inbound,working,working,0.25,63.0,63.0,87.61267,1355.5074250700002,20989.706401050003,1,0.272,0.105
2026-05-25 18:30:00,fixed,0,Soweto feeder to JHB CBD,outbound,working,working,0.25,62.0,62.0,87.666574375,1507.0395422250003,23263.092441187506,1,0.269,0.105
2026-05-25 18:30:00,fixed,1,JHB CBD interchange,cross_east_west,working,working,0.25,80.0,80.0,133.784637,563.5677710775,9456.9013436625,1,0.208,0.093
2026-05-25 18:30:00,fixed,1,JHB CBD interchange,cross_north_south,working,working,0.25,65.0,65.0,134.5259505,273.2223725937498,5107.280217656247,0,0.187,0.088
2026-05-25 18:30:00,fixed,1,JHB CBD interchange,inbound,working,working,0.25,71.0,71.0,134.45510475,425.4210286637498,7389.728715581247,1,0.188,0.089
2026-05-25 18:30:00,fixed,1,JHB CBD interchange,outbound,working,working,0.25,88.0,88.0,132.46115625,1713.89506631,26701.884666525,1,0.245,0.1
2026-05-25 18:30:00,fixed,2,Sandton/Grayston node,cross_east_west,working,working,0.25,60.0,60.0,133.932489,808.1381076775,13126.565282662501,1,0.204,0.092
2026-05-25 18:30:00,fixed,2,Sandton/Grayston node,cross_north_south,working,working,0.25,76.0,76.0,133.68914924999999,755.8925334560499,12341.056621215748,1,0.212,0.093
2026-05-25 18:30:00,fixed,2,Sandton/Grayston node,inbound,working,working,0.25,69.0,69.0,132.6256929375,1230.07906303,19445.87864248125,1,0.241,0.099
2026-05-25 18:30:00,fixed,2,Sandton/Grayston node,outbound,working,working,0.25,97.0,97.0,133.02330187500002,1994.6305750124998,30917.133389249993,1,0.23,0.097
2026-05-25 18:30:00,fixed,3,Midrand N1 corridor,cross_east_west,working,working,0.25,81.0,81.0,131.702388,396.956255295,6942.111739425,1,0.264,0.104
2026-05-25 18:30:00,fixed,3,Midrand N1 corridor,cross_north_south,working,working,0.25,63.0,63.0,131.8494699375,232.43434824544963,4475.386248212994,0,0.261,0.103
2026-05-25 18:30:00,fixed,3,Midrand N1 corridor,inbound,working,working,0.25,59.0,59.0,130.010304,492.50490136075086,8362.650800411262,1,0.304,0.112
2026-05-25 18:30:00,fixed,3,Midrand N1 corridor,outbound,working,working,0.25,96.0,96.0,129.244861875,1388.0029208625003,21789.380277000004,1,0.322,0.115
2026-05-25 05:30:00,adaptive,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.26,62.0,66.09864332783611,62.0,0.0,465.0,0,0.268,0.11
2026-05-25 05:30:00,adaptive,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.26,71.0,73.6131474369333,71.0,0.0,532.5,0,0.259,0.108
2026-05-25 05:30:00,adaptive,0,Soweto feeder to JHB CBD,inbound,working,working,0.22,97.0,105.73897412087418,75.6896272,21.310372799999996,887.3277959999999,0,0.316,0.12
2026-05-25 05:30:00,adaptive,0,Soweto feeder to JHB CBD,outbound,working,working,0.26,46.0,58.41719620844435,46.0,0.0,345.0,0,0.336,0.124
2026-05-25 05:30:00,adaptive,1,JHB CBD interchange,cross_east_west,pointsman,pointsman,0.26,72.0,78.07306041059998,72.0,0.0,540.0,0,0.23,0.133
2026-05-25 05:30:00,adaptive,1,JHB CBD interchange,cross_north_south,pointsman,pointsman,0.26,58.0,80.98084491988499,58.0,0.0,435.0,0,0.209,0.128
2026-05-25 05:30:00,adaptive,1,JHB CBD interchange,inbound,pointsman,pointsman,0.22,125.0,138.9372958239919,77.41277899740001,47.58722100259999,1294.4041575195,0,0.263,0.139
2026-05-25 05:30:00,adaptive,1,JHB CBD interchange,outbound,pointsman,pointsman,0.26,78.0,75.31875671344115,78.0,0.0,585.0,0,0.238,0.134
2026-05-25 05:30:00,adaptive,2,Sandton/Grayston node,cross_east_west,working,working,0.26,65.0,79.83220175981697,65.0,0.0,487.5,0,0.21,0.099
2026-05-25 05:30:00,adaptive,2,Sandton/Grayston node,cross_north_south,working,working,0.26,87.0,95.72527122219795,87.0,0.0,652.5,0,0.236,0.104
2026-05-25 05:30:00,adaptive,2,Sandton/Grayston node,inbound,working,working,0.22,132.0,142.0230434947063,116.05757625,15.942423750000003,1109.568178125,0,0.25,0.107
2026-05-25 05:30:00,adaptive,2,Sandton/Grayston node,outbound,working,working,0.26,64.0,75.19205593566747,64.0,0.0,480.0,0,0.238,0.104
2026-05-25 05:30:00,adaptive,3,Midrand N1 corridor,cross_east_west,working,working,0.26,54.0,73.63887775471304,54.0,0.0,405.0,0,0.247,0.106
2026-05-25 05:30:00,adaptive,3,Midrand N1 corridor,cross_north_south,working,working,0.26,75.0,82.62894656450109,75.0,0.0,562.5,0,0.28,0.113
2026-05-25 05:30:00,adaptive,3,Midrand N1 corridor,inbound,working,working,0.22,107.0,111.38626710014132,107.0,0.0,802.5,0,0.322,0.121
2026-05-25 05:30:00,adaptive,3,Midrand N1 corridor,outbound,working,working,0.26,71.0,73.1503839189297,71.0,0.0,532.5,0,0.302,0.117
2026-05-25 05:45:00,adaptive,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.26,61.0,76.83861964331457,61.0,0.0,457.5,0,0.263,0.115
2026-05-25 05:45:00,adaptive,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.26,63.0,84.70294840111941,63.0,0.0,472.5,0,0.314,0.125
2026-05-25 05:45:00,adaptive,0,Soweto feeder to JHB CBD,inbound,working,working,0.22,99.0,132.08217526960152,75.11618048,45.19419232,1241.2842384,0,0.326,0.128
2026-05-25 05:45:00,adaptive,0,Soweto feeder to JHB CBD,outbound,working,working,0.26,51.0,62.31373015819156,51.0,0.0,382.5,0,0.336,0.13
2026-05-25 05:45:00,adaptive,1,JHB CBD interchange,cross_east_west,working,working,0.26,73.0,90.39421288314311,73.0,0.0,547.5,0,0.236,0.11
2026-05-25 05:45:00,adaptive,1,JHB CBD interchange,cross_north_south,working,working,0.22,104.0,106.10032448687402,104.0,0.0,780.0,0,0.214,0.105
2026-05-25 05:45:00,adaptive,1,JHB CBD interchange,inbound,working,working,0.3,131.0,169.18481073072874,155.654131725,22.933089277599976,1511.4023271014998,0,0.291,0.121
2026-05-25 05:45:00,adaptive,1,JHB CBD interchange,outbound,working,working,0.22,66.0,80.45131801599948,66.0,0.0,495.0,0,0.276,0.118
2026-05-25 05:45:00,adaptive,2,Sandton/Grayston node,cross_east_west,working,working,0.26,97.0,103.51378323264315,97.0,0.0,727.5,0,0.2,0.103
2026-05-25 05:45:00,adaptive,2,Sandton/Grayston node,cross_north_south,working,working,0.22,94.0,111.12696442341773,94.0,0.0,705.0,0,0.24,0.11
2026-05-25 05:45:00,adaptive,2,Sandton/Grayston node,inbound,working,working,0.3,143.0,177.74050728910294,157.9787964,0.9636273499999959,1199.29538325,0,0.247,0.112
2026-05-25 05:45:00,adaptive,2,Sandton/Grayston node,outbound,working,working,0.22,65.0,80.93649687243581,65.0,0.0,487.5,0,0.252,0.113
2026-05-25 05:45:00,adaptive,3,Midrand N1 corridor,cross_east_west,working,working,0.26,62.0,86.38738089888244,62.0,0.0,465.0,0,0.255,0.113
2026-05-25 05:45:00,adaptive,3,Midrand N1 corridor,cross_north_south,working,working,0.26,83.0,99.38369072025776,83.0,0.0,622.5,0,0.279,0.118
2026-05-25 05:45:00,adaptive,3,Midrand N1 corridor,inbound,working,working,0.22,95.0,136.28156888101142,95.0,0.0,712.5,0,0.266,0.116
2026-05-25 05:45:00,adaptive,3,Midrand N1 corridor,outbound,working,working,0.26,54.0,74.3194430682951,54.0,0.0,405.0,0,0.347,0.132
2026-05-25 06:00:00,adaptive,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.26,73.0,86.1813746904624,73.0,0.0,547.5,0,0.309,0.131
2026-05-25 06:00:00,adaptive,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.22,78.0,90.58701628007051,76.71710277000001,1.282897229999989,594.621729225,0,0.257,0.121
2026-05-25 06:00:00,adaptive,0,Soweto feeder to JHB CBD,inbound,working,working,0.3,141.0,166.36790195108136,100.6343427,85.55984962000001,2038.1553145500002,0,0.358,0.141
2026-05-25 06:00:00,adaptive,0,Soweto feeder to JHB CBD,outbound,working,working,0.22,57.0,69.97065656448278,57.0,0.0,427.5,0,0.352,0.14
2026-05-25 06:00:00,adaptive,1,JHB CBD interchange,cross_east_west,working,working,0.22,100.0,113.40486381942534,100.0,0.0,750.0,0,0.239,0.117
2026-05-25 06:00:00,adaptive,1,JHB CBD interchange,cross_north_south,working,working,0.22,87.0,115.39037302780335,87.0,0.0,652.5,0,0.209,0.112
2026-05-25 06:00:00,adaptive,1,JHB CBD interchange,inbound,working,working,0.34,168.0,207.92266034270608,175.74159360000002,15.19149567759996,1545.9343871639994,0,0.29,0.128
2026-05-25 06:00:00,adaptive,1,JHB CBD interchange,outbound,working,working,0.22,83.0,92.4654979501595,83.0,0.0,622.5,0,0.211,0.112
2026-05-25 06:00:00,adaptive,2,Sandton/Grayston node,cross_east_west,working,working,0.22,88.0,115.76360871259067,88.0,0.0,660.0,0,0.287,0.127
2026-05-25 06:00:00,adaptive,2,Sandton/Grayston node,cross_north_south,working,working,0.22,106.0,129.08619999916706,106.0,0.0,795.0,0,0.242,0.118
2026-05-25 06:00:00,adaptive,2,Sandton/Grayston node,inbound,working,working,0.34,190.0,228.98141325195698,178.0595844,12.90404294999999,1529.0075272499998,0,0.254,0.12
2026-05-25 06:00:00,adaptive,2,Sandton/Grayston node,outbound,working,working,0.22,81.0,93.45548366574353,81.0,0.0,607.5,0,0.317,0.133
2026-05-25 06:00:00,adaptive,3,Midrand N1 corridor,cross_east_west,working,working,0.26,95.0,109.15977983948324,95.0,0.0,712.5,0,0.285,0.127
2026-05-25 06:00:00,adaptive,3,Midrand N1 corridor,cross_north_south,working,working,0.26,86.0,108.11313525519752,86.0,0.0,645.0,0,0.343,0.138
2026-05-25 06:00:00,adaptive,3,Midrand N1 corridor,inbound,working,working,0.26,135.0,165.53941793721668,130.28993464500002,4.710065354999983,1047.8254901624998,0,0.367,0.143
2026-05-25 06:00:00,adaptive,3,Midrand N1 corridor,outbound,working,working,0.22,62.0,78.43186449343153,62.0,0.0,465.0,0,0.362,0.142
2026-05-25 06:15:00,adaptive,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.22,96.0,109.91478242783313,73.26814,22.731859999999998,890.4889499999999,0,0.36,0.15
2026-05-25 06:15:00,adaptive,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.18,108.0,121.87456393083173,61.51610898,47.76678824999999,1177.8726411,0,0.299,0.138
2026-05-25 06:15:00,adaptive,0,Soweto feeder to JHB CBD,inbound,working,working,0.42,185.0,211.36728426440797,140.77768362,129.78216600000002,3002.5651171500003,0,0.346,0.147
2026-05-25 06:15:00,adaptive,0,Soweto feeder to JHB CBD,outbound,working,working,0.18,86.0,85.88801720284077,59.82788556,26.17211444,841.2908583,0,0.364,0.151
2026-05-25 06:15:00,adaptive,1,JHB CBD interchange,cross_east_west,working,working,0.22,99.0,127.99676430602254,99.0,0.0,742.5,0,0.294,0.137
2026-05-25 06:15:00,adaptive,1,JHB CBD interchange,cross_north_south,working,working,0.22,114.0,135.00632826238254,114.0,0.0,855.0,0,0.219,0.122
2026-05-25 06:15:00,adaptive,1,JHB CBD interchange,inbound,working,working,0.38,199.0,250.88106390982333,161.188575408,53.00292026959997,2003.9581196039992,0,0.336,0.145
2026-05-25 06:15:00,adaptive,1,JHB CBD interchange,outbound,working,working,0.18,104.0,104.08048329321414,91.09097784,12.909022160000006,876.8176662000001,0,0.331,0.144
2026-05-25 06:15:00,adaptive,2,Sandton/Grayston node,cross_east_west,working,working,0.22,137.0,143.33566096511285,113.032750215,23.967249785000007,1207.2543733875,0,0.293,0.137
2026-05-25 06:15:00,adaptive,2,Sandton/Grayston node,cross_north_south,working,working,0.22,133.0,149.70998126136982,115.21231458,17.787685420000003,1130.90764065,0,0.242,0.126
2026-05-25 06:15:00,adaptive,2,Sandton/Grayston node,inbound,working,working,0.38,224.0,272.2503023503063,195.888401625,41.01564132499999,2084.3976320625,0,0.285,0.135
2026-05-25 06:15:00,adaptive,2,Sandton/Grayston node,outbound,working,working,0.18,125.0,116.75645371697863,92.24865899999999,32.75134100000001,1183.1350575000001,0,0.3,0.138
2026-05-25 06:15:00,adaptive,3,Midrand N1 corridor,cross_east_west,working,working,0.22,125.0,136.89364666399166,112.067317725,12.932682275000005,1034.4951170625,0,0.315,0.141
2026-05-25 06:15:00,adaptive,3,Midrand N1 corridor,cross_north_south,working,working,0.22,132.0,140.54443359285665,112.09916751,19.90083249,1139.256243675,0,0.314,0.141
2026-05-25 06:15:00,adaptive,3,Midrand N1 corridor,inbound,working,working,0.34,205.0,233.72126523603234,168.27096060000002,41.43910475499996,1883.6187758249996,0,0.38,0.154
2026-05-25 06:15:00,adaptive,3,Midrand N1 corridor,outbound,working,working,0.22,101.0,101.47392799630532,91.51865719919999,9.481342800800007,828.610071006,0,0.378,0.154
2026-05-25 06:30:00,adaptive,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.18,133.0,134.48741026071028,59.66968392,96.06217607999999,1888.4552705999997,0,0.356,0.158
2026-05-25 06:30:00,adaptive,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.22,149.0,147.03340499952222,73.24826212,123.51852612999998,2402.1398578499998,0,0.347,0.156
2026-05-25 06:30:00,adaptive,0,Soweto feeder to JHB CBD,inbound,working,working,0.46,231.0,246.33806233704598,148.27623164000002,212.50593436,4299.660752700001,0,0.412,0.169
2026-05-25 06:30:00,adaptive,0,Soweto feeder to JHB CBD,outbound,working,working,0.14,94.0,91.40421524344815,45.617527550000005,74.55458689,1460.4502599749999,0,0.391,0.165
2026-05-25 06:30:00,adaptive,1,JHB CBD interchange,cross_east_west,working,working,0.22,163.0,161.4702940426546,94.91240765159999,68.08759234840001,1733.156942613,0,0.282,0.143
2026-05-25 06:30:00,adaptive,1,JHB CBD interchange,cross_north_south,working,working,0.22,180.0,173.07912041674584,113.59317089999999,66.40682910000001,1848.0512182500001,0,0.269,0.14
2026-05-25 06:30:00,adaptive,1,JHB CBD interchange,inbound,working,working,0.42,233.0,280.771392151886,207.915876,78.08704426959994,2730.674734043999,0,0.365,0.16
2026-05-25 06:30:00,adaptive,1,JHB CBD interchange,outbound,working,working,0.14,115.0,111.23939692674185,70.102358025,57.806664135000005,1392.8676472125,0,0.341,0.155
2026-05-25 06:30:00,adaptive,2,Sandton/Grayston node,cross_east_west,working,working,0.22,169.0,173.6052374021829,113.842322055,79.12492773000001,2040.6913313625,0,0.263,0.139
2026-05-25 06:30:00,adaptive,2,Sandton/Grayston node,cross_north_south,working,working,0.22,173.0,180.9683505974441,113.27919075,77.50849467,2012.221350675,0,0.275,0.142
2026-05-25 06:30:00,adaptive,2,Sandton/Grayston node,inbound,working,working,0.42,326.0,332.094617240091,213.6340521,153.381589225,3902.979229125,0,0.305,0.148
2026-05-25 06:30:00,adaptive,2,Sandton/Grayston node,outbound,working,working,0.14,127.0,128.14212681540488,70.44231495000001,89.30902605000001,1867.9527528750002,0,0.33,0.153
2026-05-25 06:30:00,adaptive,3,Midrand N1 corridor,cross_east_west,working,working,0.22,128.0,144.43481496915396,109.09851117,31.834171104999996,1295.7514003499998,0,0.362,0.159
2026-05-25 06:30:00,adaptive,3,Midrand N1 corridor,cross_north_south,working,working,0.22,154.0,165.95331742420254,111.53174439,62.3690881,1772.024404425,0,0.314,0.149
2026-05-25 06:30:00,adaptive,3,Midrand N1 corridor,inbound,working,working,0.42,294.0,291.30356052099376,203.146848135,132.29225661999996,3507.985210312499,0,0.411,0.169
2026-05-25 06:30:00,adaptive,3,Midrand N1 corridor,outbound,working,working,0.14,121.0,112.84042428115747,57.5649009432,72.9164418576,1525.4833849380002,0,0.389,0.164
2026-05-25 06:45:00,adaptive,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.18,131.0,142.11919654774093,58.64063399999999,168.42154208,2966.1278862,0,0.38,0.17
2026-05-25 06:45:00,adaptive,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.22,142.0,151.72575764051416,71.95815759,193.56036854,3443.091710025,0,0.371,0.169
2026-05-25 06:45:00,adaptive,0,Soweto feeder to JHB CBD,inbound,working,working,0.5,251.0,260.591852711179,130.21357607999997,333.29235828000003,5975.9871948,1,0.466,0.188
2026-05-25 06:45:00,adaptive,0,Soweto feeder to JHB CBD,outbound,working,working,0.1,102.0,94.23632122641047,32.7796468,143.77494009,2402.4714523499997,0,0.367,0.168
2026-05-25 06:45:00,adaptive,1,JHB CBD interchange,cross_east_west,working,working,0.22,141.0,160.3393264886868,110.96432126999999,98.12327107840001,2304.0814757010003,0,0.314,0.157
2026-05-25 06:45:00,adaptive,1,JHB CBD interchange,cross_north_south,working,working,0.22,168.0,180.67909768808113,110.20941359999999,124.19741550000002,2689.5318345,0,0.329,0.16
2026-05-25 06:45:00,adaptive,1,JHB CBD interchange,inbound,working,working,0.42,338.0,325.1704800562549,209.55715641,206.5298878595999,4669.626990968998,0,0.337,0.162
2026-05-25 06:45:00,adaptive,1,JHB CBD interchange,outbound,working,working,0.14,116.0,113.07225275163728,69.51975954,104.28690459500001,2085.7017654750002,0,0.347,0.164
2026-05-25 06:45:00,adaptive,2,Sandton/Grayston node,cross_east_west,working,working,0.18,168.0,179.76927323781555,90.78899012999999,156.33593760000002,3025.9564899750003,0,0.314,0.157
2026-05-25 06:45:00,adaptive,2,Sandton/Grayston node,cross_north_south,working,working,0.22,194.0,200.44480620940092,110.499224055,161.009270615,3243.8832396375,0,0.323,0.159
2026-05-25 06:45:00,adaptive,2,Sandton/Grayston node,inbound,working,working,0.5,412.0,360.0061744048367,251.29785337500002,314.0837358499999,6595.989938062499,0,0.321,0.159
2026-05-25 06:45:00,adaptive,2,Sandton/Grayston node,outbound,working,working,0.1,121.0,126.16026582738448,49.1867196,161.12230645,2785.73499375,0,0.366,0.168
2026-05-25 06:45:00,adaptive,3,Midrand N1 corridor,cross_east_west,working,working,0.14,153.0,163.48744962762376,69.13366047000001,115.70051063499999,2254.0101130499997,0,0.359,0.166
2026-05-25 06:45:00,adaptive,3,Midrand N1 corridor,cross_north_south,working,working,0.22,188.0,182.0385022583451,107.66143079999999,142.7076573,2948.0755905,0,0.376,0.17
2026-05-25 06:45:00,adaptive,3,Midrand N1 corridor,inbound,working,working,0.5,305.0,303.00890585897594,241.9477545,195.34450212,4744.77569055,0,0.398,0.174
2026-05-25 06:45:00,adaptive,3,Midrand N1 corridor,outbound,working,working,0.14,114.0,114.02772116791697,66.867520545,120.0489213126,2302.2402237765,0,0.421,0.179
2026-05-25 07:00:00,adaptive,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.14,127.0,138.77328453265497,45.12726127,250.29428081,4092.8686716750003,1,0.389,0.179
2026-05-25 07:00:00,adaptive,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.22,131.0,143.51409400945346,70.01855839000001,254.54181015,4343.266340175001,1,0.413,0.183
2026-05-25 07:00:00,adaptive,0,Soweto feeder to JHB CBD,inbound,working,working,0.54,253.0,268.81596310069585,172.97188497,413.32047331,7497.096236925,1,0.401,0.181
